timestamp,date,open,high,low,close,volume,close_time,quote_volume,trades,taker_buy_base,taker_buy_quote
1700913600000,2023-11-25T12:00:00.000Z,37652.51000000,37734.99000000,37620.00000000,37704.38000000,1782.53780000,1700927999999,67173203.36973450,97726,789.16696000,29737290.58208250
1700928000000,2023-11-25T16:00:00.000Z,37704.38000000,37835.39000000,37699.99000000,37819.43000000,1622.06417000,1700942399999,61278267.91651080,81386,753.82625000,28479470.16685660
1700942400000,2023-11-25T20:00:00.000Z,37819.43000000,37888.00000000,37711.76000000,37780.67000000,1831.16842000,1700956799999,69200189.54991330,84805,786.75612000,29731329.67786540
1700956800000,2023-11-26T00:00:00.000Z,37780.67000000,37784.63000000,37662.18000000,37730.38000000,1377.55520000,1700971199999,51969756.12252690,80526,627.58214000,23675291.53704390
1700971200000,2023-11-26T04:00:00.000Z,37730.39000000,37793.67000000,37694.48000000,37789.78000000,1297.87233000,1700985599999,49001972.07269520,69686,603.46455000,22784086.79029890
1700985600000,2023-11-26T08:00:00.000Z,37789.77000000,37814.63000000,37666.80000000,37679.31000000,1757.13236000,1700999999999,66306790.16896550,95569,803.93444000,30337794.19056480
1701000000000,2023-11-26T12:00:00.000Z,37679.30000000,37679.31000000,37287.00000000,37437.11000000,7053.17203000,1701014399999,264302812.86416970,244430,3252.52961000,121865255.19048880
1701014400000,2023-11-26T16:00:00.000Z,37437.11000000,37500.20000000,37150.00000000,37380.07000000,5225.61270000,1701028799999,194810953.42486940,184277,2566.10247000,95664297.67028980
1701028800000,2023-11-26T20:00:00.000Z,37380.07000000,37748.00000000,37320.30000000,37447.43000000,4553.19261000,1701043199999,170928908.93617240,173532,2350.90320000,88244548.66739200
1701043200000,2023-11-27T00:00:00.000Z,37447.42000000,37569.23000000,37200.00000000,37309.25000000,3126.25061000,1701057599999,116873446.58403630,145238,1395.53698000,52166423.10724140
1701057600000,2023-11-27T04:00:00.000Z,37309.26000000,37419.56000000,37051.00000000,37283.19000000,3100.46613000,1701071999999,115582237.73109660,160570,1365.92185000,50928766.17060800
1701072000000,2023-11-27T08:00:00.000Z,37283.20000000,37466.00000000,36900.00000000,37035.95000000,6528.86513000,1701086399999,242793196.46926640,235793,3120.51836000,116065569.54911210
1701086400000,2023-11-27T12:00:00.000Z,37035.95000000,37100.00000000,36715.00000000,36751.02000000,8123.63363000,1701100799999,299870892.72911240,288243,4038.67481000,149081424.56733990
1701100800000,2023-11-27T16:00:00.000Z,36751.01000000,37143.43000000,36707.00000000,36877.00000000,5701.39398000,1701115199999,210773304.56666450,240082,2843.51094000,105125435.19909140
1701115200000,2023-11-27T20:00:00.000Z,36877.00000000,37284.00000000,36792.51000000,37242.70000000,3420.46428000,1701129599999,126664357.19661600,168091,1694.47528000,62761476.97345140
1701129600000,2023-11-28T00:00:00.000Z,37242.70000000,37343.57000000,37102.47000000,37129.56000000,2560.73388000,1701143999999,95290493.59100610,123171,1134.10422000,42203105.58722790
1701144000000,2023-11-28T04:00:00.000Z,37129.55000000,37152.31000000,36868.41000000,37105.11000000,3974.88240000,1701158399999,147104121.74761350,169847,1907.01199000,70585394.01059340
1701158400000,2023-11-28T08:00:00.000Z,37105.11000000,37262.02000000,36931.10000000,37251.42000000,3375.56303000,1701172799999,125159346.21048130,154514,1558.08616000,57783827.34010050
1701172800000,2023-11-28T12:00:00.000Z,37251.43000000,37568.28000000,37142.81000000,37513.19000000,5331.32867000,1701187199999,199177519.06005880,232919,2740.71017000,102389607.27598240
1701187200000,2023-11-28T16:00:00.000Z,37513.20000000,38377.00000000,37513.19000000,38114.26000000,15744.36369000,1701201599999,598475772.22197940,406689,7961.72684000,302631166.85405000
1701201600000,2023-11-28T20:00:00.000Z,38114.26000000,38284.66000000,37670.97000000,37818.87000000,6557.59500000,1701215999999,249152998.85120650,185639,2866.92260000,108921169.87091750
1701216000000,2023-11-29T00:00:00.000Z,37818.88000000,38093.72000000,37677.96000000,37940.49000000,4909.94962000,1701230399999,186168828.45975590,146074,2242.09846000,85010438.97569800
1701230400000,2023-11-29T04:00:00.000Z,37940.49000000,38235.36000000,37871.10000000,38096.69000000,3802.01892000,1701244799999,144660996.04476620,121256,1819.13342000,69223653.42853900
1701244800000,2023-11-29T08:00:00.000Z,38096.70000000,38450.00000000,37878.17000000,38104.65000000,8172.68572000,1701259199999,311917547.51555760,257727,4020.43515000,153490933.45816340
1701259200000,2023-11-29T12:00:00.000Z,38104.65000000,38280.00000000,37570.00000000,37830.75000000,8504.66640000,1701273599999,322648634.17867350,280074,3865.41275000,146663021.02173880
1701273600000,2023-11-29T16:00:00.000Z,37830.74000000,37932.77000000,37650.00000000,37874.20000000,4122.44625000,1701287999999,155737743.67149450,185688,1946.43288000,73532748.46625820
1701288000000,2023-11-29T20:00:00.000Z,37874.19000000,37884.72000000,37580.85000000,37854.64000000,3482.42416000,1701302399999,131452755.79234240,140534,1695.45207000,63997160.12399940
1701302400000,2023-11-30T00:00:00.000Z,37854.65000000,38051.84000000,37686.84000000,38051.84000000,3089.37694000,1701316799999,116922542.82698800,137717,1619.10636000,61285725.41696140
1701316800000,2023-11-30T04:00:00.000Z,38051.84000000,38145.85000000,37767.11000000,37792.98000000,4973.86237000,1701331199999,188618430.30718780,172066,1874.60872000,71108800.90487760
1701331200000,2023-11-30T08:00:00.000Z,37792.98000000,37905.26000000,37553.60000000,37885.15000000,4251.25810000,1701345599999,160319371.03082040,176586,2053.40091000,77450371.24950770
1701345600000,2023-11-30T12:00:00.000Z,37885.15000000,37966.94000000,37500.00000000,37619.84000000,7175.66836000,1701359999999,270662243.32545700,265529,3419.05548000,128976461.45892650
1701360000000,2023-11-30T16:00:00.000Z,37619.85000000,37807.37000000,37535.00000000,37749.34000000,3031.87293000,1701374399999,114302750.08178350,148258,1458.31290000,54975331.05993870
1701374400000,2023-11-30T20:00:00.000Z,37749.34000000,37809.99000000,37604.00000000,37723.96000000,2218.25277000,1701388799999,83665721.38857740,107635,1059.96987000,39976032.41435150
1701388800000,2023-12-01T00:00:00.000Z,37723.97000000,38082.42000000,37615.86000000,38043.05000000,4933.88554000,1701403199999,186943766.72871030,185371,2515.36574000,95309811.56947500
1701403200000,2023-12-01T04:00:00.000Z,38043.04000000,38348.00000000,38022.67000000,38244.08000000,7011.86412000,1701417599999,267826912.18755820,227518,3365.18442000,128523339.30651790
1701417600000,2023-12-01T08:00:00.000Z,38244.08000000,38833.00000000,38215.00000000,38580.17000000,11354.68130000,1701431999999,437817253.87514100,328186,6343.64326000,244609398.63209550
1701432000000,2023-12-01T12:00:00.000Z,38580.17000000,38629.65000000,38219.00000000,38413.50000000,6597.90033000,1701446399999,253272265.30098100,254287,3132.85649000,120249806.29877800
1701446400000,2023-12-01T16:00:00.000Z,38413.51000000,38999.00000000,38395.00000000,38762.40000000,9900.23568000,1701460799999,383651888.24293850,362557,5175.59617000,200562037.65281710
1701460800000,2023-12-01T20:00:00.000Z,38762.40000000,38900.00000000,38645.00000000,38682.52000000,3617.09627000,1701475199999,140238691.28865240,165498,1875.62693000,72723026.70351170
1701475200000,2023-12-02T00:00:00.000Z,38682.51000000,38795.05000000,38641.61000000,38782.27000000,2236.42755000,1701489599999,86597636.93577790,117796,1066.86334000,41308818.14490010
1701489600000,2023-12-02T04:00:00.000Z,38782.27000000,38826.94000000,38702.47000000,38702.48000000,2038.73396000,1701503999999,79042845.93703060,123698,915.40662000,35489629.10338020
1701504000000,2023-12-02T08:00:00.000Z,38702.48000000,38789.52000000,38651.10000000,38740.16000000,2142.02023000,1701518399999,82973465.51978750,121493,901.04653000,34900270.29944010
1701518400000,2023-12-02T12:00:00.000Z,38740.17000000,38869.36000000,38708.64000000,38811.75000000,3232.54427000,1701532799999,125371484.98593010,150224,1609.96346000,62444316.08074240
1701532800000,2023-12-02T16:00:00.000Z,38811.76000000,39705.00000000,38703.44000000,39420.00000000,10333.55099000,1701547199999,404509648.44313660,330808,5494.55759000,215167800.29613770
1701547200000,2023-12-02T20:00:00.000Z,39419.99000000,39717.14000000,39286.54000000,39450.35000000,6713.64461000,1701561599999,264926894.94440250,190671,3178.81632000,125452853.65000040
1701561600000,2023-12-03T00:00:00.000Z,39450.35000000,39555.53000000,39274.86000000,39381.11000000,3283.21647000,1701575999999,129490760.16669380,126459,1453.49340000,57321394.59187460
1701576000000,2023-12-03T04:00:00.000Z,39381.12000000,39490.00000000,39315.39000000,39478.72000000,2130.05497000,1701590399999,83944056.81846260,108270,985.10505000,38825383.75529390
1701590400000,2023-12-03T08:00:00.000Z,39478.71000000,39544.00000000,39400.00000000,39479.70000000,2096.23661000,1701604799999,82734390.02987580,129132,1006.90800000,39739948.92132440
1701604800000,2023-12-03T12:00:00.000Z,39479.69000000,39805.93000000,39381.34000000,39760.42000000,5648.42960000,1701619199999,223729337.05810590,292937,2896.16153000,114714696.56287360
1701619200000,2023-12-03T16:00:00.000Z,39760.42000000,39841.10000000,39430.01000000,39565.99000000,4098.19535000,1701633599999,162367230.23601640,198487,1938.89613000,76823437.07497950
1701633600000,2023-12-03T20:00:00.000Z,39565.99000000,40250.00000000,39552.98000000,39972.26000000,9454.52035000,1701647999999,377594866.74028990,296239,5052.73221000,201834366.26116320
1701648000000,2023-12-04T00:00:00.000Z,39972.26000000,40884.98000000,39972.26000000,40709.77000000,11807.31888000,1701662399999,478179047.93627570,365603,6048.21804000,244953992.61480900
1701662400000,2023-12-04T04:00:00.000Z,40709.77000000,41750.00000000,40700.00000000,41441.10000000,14673.24426000,1701676799999,605628020.55694160,371212,7601.34239000,313643980.94936000
1701676800000,2023-12-04T08:00:00.000Z,41441.10000000,42154.83000000,41349.43000000,41596.01000000,19218.60165000,1701691199999,801225789.55623770,454972,8592.79548000,358492940.72690560
1701691200000,2023-12-04T12:00:00.000Z,41596.01000000,41914.16000000,41144.87000000,41270.33000000,14452.61587000,1701705599999,600923524.14264700,374525,6275.82816000,261049418.07654850
1701705600000,2023-12-04T16:00:00.000Z,41270.32000000,42049.97000000,41179.55000000,41987.28000000,8928.03794000,1701719999999,371895530.03181230,278098,4731.65561000,197110599.35281650
1701720000000,2023-12-04T20:00:00.000Z,41987.29000000,42420.00000000,41717.64000000,41991.10000000,10192.51199000,1701734399999,427884931.91696650,267809,5345.77937000,224459930.36673710
1701734400000,2023-12-05T00:00:00.000Z,41991.10000000,41991.10000000,41622.21000000,41829.99000000,5569.22291000,1701748799999,232671145.30479170,258142,2708.02655000,113129609.88078240
1701748800000,2023-12-05T04:00:00.000Z,41829.98000000,41919.08000000,41414.00000000,41528.00000000,6502.11306000,1701763199999,270825002.54232430,257190,2798.64775000,116639308.50295550
1701763200000,2023-12-05T08:00:00.000Z,41528.00000000,41758.77000000,41420.00000000,41726.09000000,5282.22923000,1701777599999,219932287.73927240,223295,2557.54374000,106491410.23591890
1701777600000,2023-12-05T12:00:00.000Z,41726.09000000,42497.00000000,41694.00000000,42268.29000000,11103.57913000,1701791999999,467139089.23199100,322689,6051.02806000,254561597.87365950
1701792000000,2023-12-05T16:00:00.000Z,42268.28000000,44100.00000000,42133.66000000,43814.36000000,25610.50340000,1701806399999,1109235091.55316670,672453,13898.10828000,601780766.68992820
1701806400000,2023-12-05T20:00:00.000Z,43814.37000000,44488.00000000,43395.99000000,44073.32000000,13423.09871000,1701820799999,590402773.11858050,338931,6802.45375000,299211154.05572360
1701820800000,2023-12-06T00:00:00.000Z,44073.82000000,44146.08000000,43565.62000000,43736.06000000,8344.08213000,1701835199999,366287589.68593330,279202,4015.82148000,176292801.90315830
1701835200000,2023-12-06T04:00:00.000Z,43736.06000000,43857.13000000,43444.00000000,43688.87000000,6907.08616000,1701849599999,301475680.45106370,313156,3324.81969000,145119701.02613570
1701849600000,2023-12-06T08:00:00.000Z,43688.87000000,44297.21000000,43335.28000000,43839.21000000,12015.24809000,1701863999999,527012851.53110930,424199,6115.69508000,268306690.98191540
1701864000000,2023-12-06T12:00:00.000Z,43839.22000000,44279.98000000,43721.73000000,43785.20000000,11241.11260000,1701878399999,494945714.14795350,417392,5591.28405000,246199411.77752970
1701878400000,2023-12-06T16:00:00.000Z,43785.20000000,44146.71000000,43730.47000000,43984.71000000,7167.73459000,1701892799999,315034046.94231940,245021,3471.35161000,152558724.85743460
1701892800000,2023-12-06T20:00:00.000Z,43984.71000000,44071.00000000,43600.78000000,43762.69000000,5755.84135000,1701907199999,252223622.83642550,197312,2573.65301000,112796032.54025590
1701907200000,2023-12-07T00:00:00.000Z,43762.69000000,43999.84000000,43710.00000000,43926.84000000,2845.29665000,1701921599999,124890084.74869350,126944,1326.57338000,58230013.54324110
1701921600000,2023-12-07T04:00:00.000Z,43926.85000000,44047.33000000,43838.19000000,43884.01000000,4086.82628000,1701935999999,179640017.57931770,150647,1918.03279000,84312476.84648380
1701936000000,2023-12-07T08:00:00.000Z,43884.01000000,43896.48000000,42821.10000000,43188.03000000,14235.78276000,1701950399999,617424063.46191350,391186,6485.12037000,281173990.96506290
1701950400000,2023-12-07T12:00:00.000Z,43188.03000000,43925.00000000,42955.00000000,43659.99000000,9633.99747000,1701964799999,418260089.54108290,294875,5006.80949000,217458634.60751830
1701964800000,2023-12-07T16:00:00.000Z,43659.99000000,43755.26000000,43058.42000000,43203.58000000,10159.41241000,1701979199999,440983646.66555830,282085,4732.72238000,205445347.55831310
1701979200000,2023-12-07T20:00:00.000Z,43203.57000000,43456.06000000,43079.98000000,43273.14000000,6141.95288000,1701993599999,265747949.88707870,169022,3166.41831000,137009312.97324220
1701993600000,2023-12-08T00:00:00.000Z,43273.15000000,43524.99000000,43261.10000000,43366.01000000,4504.95753000,1702007999999,195522056.27186390,134275,2226.47366000,96629360.39282040
1702008000000,2023-12-08T04:00:00.000Z,43366.00000000,43550.00000000,43117.38000000,43166.01000000,6833.16986000,1702022399999,296277958.85661020,173419,3142.19218000,136272289.27964310
1702022400000,2023-12-08T08:00:00.000Z,43166.01000000,43729.73000000,43081.10000000,43653.82000000,6857.83835000,1702036799999,297009886.77647730,195089,3428.12567000,148499756.01502790
1702036800000,2023-12-08T12:00:00.000Z,43653.82000000,44030.16000000,43453.02000000,43760.94000000,9677.14869000,1702051199999,423390538.19505710,333979,4831.10634000,211364999.31321430
1702051200000,2023-12-08T16:00:00.000Z,43760.94000000,43970.00000000,43638.68000000,43945.11000000,5870.37306000,1702065599999,257302676.32125390,207093,2567.73612000,112537363.74600340
1702065600000,2023-12-08T20:00:00.000Z,43945.12000000,44700.00000000,43945.11000000,44170.99000000,9156.88807000,1702079999999,406078639.02564810,267413,4623.04464000,205053494.14736390
1702080000000,2023-12-09T00:00:00.000Z,44171.00000000,44281.23000000,44043.61000000,44139.38000000,3650.70918000,1702094399999,161199384.64272840,134043,1685.17187000,74406480.80384030
1702094400000,2023-12-09T04:00:00.000Z,44139.38000000,44358.02000000,44093.82000000,44180.22000000,3600.84041000,1702108799999,159282497.18718090,138568,1781.47399000,78806635.50699750
1702108800000,2023-12-09T08:00:00.000Z,44180.21000000,44191.58000000,43720.00000000,43817.35000000,5794.84719000,1702123199999,254430596.72327630,221258,2719.42888000,119394528.79551390
1702123200000,2023-12-09T12:00:00.000Z,43817.35000000,44136.52000000,43741.52000000,44045.10000000,5032.72519000,1702137599999,221107034.25250950,198363,2445.37280000,107431856.37433090
1702137600000,2023-12-09T16:00:00.000Z,44045.09000000,44082.19000000,43877.34000000,43924.39000000,2936.10136000,1702151999999,129113783.74265570,140566,1335.73609000,58741336.30270460
1702152000000,2023-12-09T20:00:00.000Z,43924.40000000,44084.55000000,43584.51000000,43713.60000000,3910.74675000,1702166399999,171353810.01648300,154554,1630.82411000,71475156.08469870
1702166400000,2023-12-10T00:00:00.000Z,43713.59000000,43864.04000000,43672.00000000,43845.32000000,2450.32524000,1702180799999,107245471.66639050,103182,1201.60513000,52589430.03387700
1702180800000,2023-12-10T04:00:00.000Z,43845.32000000,44016.00000000,43824.31000000,43966.44000000,2178.97643000,1702195199999,95672357.88892390,118496,963.29416000,42302356.33544820
1702195200000,2023-12-10T08:00:00.000Z,43966.44000000,44049.00000000,43603.88000000,43738.02000000,3795.09728000,1702209599999,166012599.81009470,167590,1775.73552000,77685270.08522950
1702209600000,2023-12-10T12:00:00.000Z,43738.03000000,43973.76000000,43731.84000000,43903.73000000,3286.21496000,1702223999999,144080757.15873140,172438,1492.48468000,65437566.83735020
1702224000000,2023-12-10T16:00:00.000Z,43903.74000000,43931.13000000,43750.00000000,43797.10000000,2572.46554000,1702238399999,112735086.56891420,115082,1098.77634000,48154829.91165180
1702238400000,2023-12-10T20:00:00.000Z,43797.10000000,44046.00000000,43563.00000000,43789.51000000,4673.53813000,1702252799999,204738889.46389880,153879,2310.01060000,101206622.17892760
1702252800000,2023-12-11T00:00:00.000Z,43789.50000000,43804.50000000,40400.00000000,42309.58000000,18908.66880000,1702267199999,802183005.63678050,521761,8514.34193000,360828545.47125060
1702267200000,2023-12-11T04:00:00.000Z,42309.57000000,42321.03000000,41620.00000000,42132.51000000,12083.46157000,1702281599999,508424308.84782680,342098,6276.55666000,264153802.89393290
1702281600000,2023-12-11T08:00:00.000Z,42132.52000000,42481.10000000,41975.44000000,42344.01000000,7859.82672000,1702295999999,332254106.75100930,248749,3678.19901000,155528859.39388080
1702296000000,2023-12-11T12:00:00.000Z,42344.01000000,42390.32000000,41655.18000000,41803.44000000,9756.07667000,1702310399999,409969105.75477230,285110,4564.09335000,191757549.10625770
1702310400000,2023-12-11T16:00:00.000Z,41803.43000000,41857.08000000,40222.00000000,40779.99000000,20686.60455000,1702324799999,850516380.80471570,471333,9570.88486000,393657687.76336830
1702324800000,2023-12-11T20:00:00.000Z,40779.99000000,41349.97000000,40554.00000000,41253.40000000,7369.25973000,1702339199999,302193927.71632930,218091,3895.16688000,159716433.52341310
1702339200000,2023-12-12T00:00:00.000Z,41253.41000000,41938.80000000,41178.28000000,41735.29000000,6744.62632000,1702353599999,281151182.57404850,241213,3569.98296000,148825883.49754380
1702353600000,2023-12-12T04:00:00.000Z,41735.29000000,42068.91000000,41376.19000000,41916.27000000,6751.42919000,1702367999999,281437465.38870340,233697,3329.36501000,138800070.46493840
1702368000000,2023-12-12T08:00:00.000Z,41916.26000000,42104.12000000,41545.54000000,41584.57000000,5780.94254000,1702382399999,241876056.01062230,216074,2761.25425000,115546127.40875590
1702382400000,2023-12-12T12:00:00.000Z,41584.58000000,42070.23000000,41161.10000000,41348.00000000,9008.43060000,1702396799999,374991442.13769250,343668,4276.29183000,178082609.60532540
1702396800000,2023-12-12T16:00:00.000Z,41347.99000000,41457.35000000,40680.00000000,41137.99000000,9334.53079000,1702411199999,383846465.09055940,314266,4744.09701000,195126175.61562870
1702411200000,2023-12-12T20:00:00.000Z,41137.99000000,41555.00000000,41042.08000000,41492.39000000,5102.73829000,1702425599999,210658673.13593750,177493,2713.92052000,112057462.29934240
1702425600000,2023-12-13T00:00:00.000Z,41492.38000000,41506.00000000,40555.00000000,40829.36000000,7310.16225000,1702439999999,300129485.32145500,229917,3416.82542000,140247844.39843210
1702440000000,2023-12-13T04:00:00.000Z,40829.35000000,41242.00000000,40628.64000000,41115.27000000,4861.68197000,1702454399999,199168117.41723600,208776,2338.21332000,95792755.14961510
1702454400000,2023-12-13T08:00:00.000Z,41115.28000000,41280.00000000,40953.17000000,41004.69000000,4029.02932000,1702468799999,165841721.79386050,180757,1819.32221000,74895554.26943940
1702468800000,2023-12-13T12:00:00.000Z,41004.69000000,41955.22000000,40984.00000000,41939.18000000,8389.85470000,1702483199999,348425302.91133640,401576,4416.93065000,183449047.47043980
1702483200000,2023-12-13T16:00:00.000Z,41939.17000000,42886.00000000,41715.70000000,42734.01000000,10933.26953000,1702497599999,461774169.48184950,401635,5339.49653000,225544038.36640610
1702497600000,2023-12-13T20:00:00.000Z,42734.01000000,43475.20000000,42571.57000000,42869.03000000,10341.99996000,1702511999999,444364592.55914300,301998,5024.18573000,215856226.36825320
1702512000000,2023-12-14T00:00:00.000Z,42869.03000000,42948.55000000,42648.95000000,42713.86000000,5203.10028000,1702526399999,222570936.76123280,170989,2321.08183000,99300550.93134760
1702526400000,2023-12-14T04:00:00.000Z,42713.86000000,43110.00000000,42682.78000000,42898.98000000,4264.22686000,1702540799999,182692364.02482240,204762,2092.42160000,89643643.20007130
1702540800000,2023-12-14T08:00:00.000Z,42898.98000000,43311.10000000,42685.20000000,43267.06000000,5533.82890000,1702555199999,237876667.03390820,244958,2722.03055000,117019424.62822700
1702555200000,2023-12-14T12:00:00.000Z,43267.07000000,43367.83000000,41400.00000000,42448.28000000,13819.31926000,1702569599999,587265500.04758990,497976,6988.08944000,296999734.27841390
1702569600000,2023-12-14T16:00:00.000Z,42448.28000000,43420.00000000,42448.28000000,43094.13000000,8986.88383000,1702583999999,385999969.52483800,321129,4499.34271000,193244174.49265680
1702584000000,2023-12-14T20:00:00.000Z,43094.13000000,43179.70000000,42851.48000000,43022.26000000,4239.69796000,1702598399999,182335187.90926870,159722,1956.82730000,84148814.85079520
1702598400000,2023-12-15T00:00:00.000Z,43022.26000000,43080.81000000,42479.14000000,42795.94000000,4425.94195000,1702612799999,189759352.88764810,183719,1917.02693000,82185176.95592500
1702612800000,2023-12-15T04:00:00.000Z,42795.94000000,42868.59000000,42515.94000000,42699.99000000,4209.02021000,1702627199999,179636059.28270840,183939,1985.78302000,84762483.25206810
1702627200000,2023-12-15T08:00:00.000Z,42699.99000000,43026.33000000,42630.43000000,42776.03000000,4825.88804000,1702641599999,206645965.86854140,216301,2511.64832000,107559572.35720170
1702641600000,2023-12-15T12:00:00.000Z,42776.04000000,42787.24000000,41666.00000000,41909.56000000,10127.57380000,1702655999999,427642983.87746960,354676,4867.24575000,205475260.28031490
1702656000000,2023-12-15T16:00:00.000Z,41909.56000000,42192.48000000,41696.09000000,42096.08000000,5828.02612000,1702670399999,244589506.05902460,222371,3274.30195000,137422876.53203040
1702670400000,2023-12-15T20:00:00.000Z,42096.08000000,42264.03000000,41896.92000000,41940.30000000,4005.34308000,1702684799999,168625070.53458680,162622,1765.13057000,74307935.37104870
1702684800000,2023-12-16T00:00:00.000Z,41940.29000000,42410.99000000,41605.00000000,42333.79000000,4472.49888000,1702699199999,188111187.92781700,166593,2283.88259000,96082637.52571600
1702699200000,2023-12-16T04:00:00.000Z,42333.79000000,42357.24000000,42141.82000000,42222.67000000,2598.70745000,1702713599999,109782154.47666630,131844,1299.47533000,54892997.21052670
1702713600000,2023-12-16T08:00:00.000Z,42222.67000000,42339.55000000,42097.18000000,42331.99000000,3132.85327000,1702727999999,132302387.69296170,178421,1704.43342000,71982855.63025980
1702728000000,2023-12-16T12:00:00.000Z,42332.00000000,42611.08000000,42243.00000000,42604.00000000,4555.98897000,1702742399999,193215343.83579980,250469,2233.55514000,94722586.24262380
1702742400000,2023-12-16T16:00:00.000Z,42603.99000000,42724.43000000,42331.10000000,42351.73000000,6242.54279000,1702756799999,265258675.78351620,292471,3169.72620000,134687475.57270820
1702756800000,2023-12-16T20:00:00.000Z,42351.74000000,42412.37000000,42118.45000000,42278.03000000,3116.26611000,1702771199999,131799878.16897210,161088,1502.43243000,63540888.72825840
1702771200000,2023-12-17T00:00:00.000Z,42278.02000000,42298.82000000,41860.21000000,41925.55000000,3253.92773000,1702785599999,136836089.14113310,183553,1497.28415000,62966074.08908640
1702785600000,2023-12-17T04:00:00.000Z,41925.55000000,42061.10000000,41771.62000000,41886.75000000,3545.91185000,1702799999999,148706295.52498650,169215,1649.78136000,69190353.20593750
1702800000000,2023-12-17T08:00:00.000Z,41886.75000000,42016.83000000,41661.36000000,41960.07000000,3895.17552000,1702814399999,163143887.57921400,199610,1883.29687000,78886066.95071780
1702814400000,2023-12-17T12:00:00.000Z,41960.07000000,42020.17000000,41510.00000000,41811.37000000,4860.00923000,1702828799999,203113184.90907720,222503,2283.52213000,95426351.78567410
1702828800000,2023-12-17T16:00:00.000Z,41811.37000000,42424.07000000,41683.99000000,42105.91000000,7138.15215000,1702843199999,300623264.03232070,282726,3709.22016000,156215409.64350840
1702843200000,2023-12-17T20:00:00.000Z,42105.91000000,42190.87000000,41252.00000000,41374.65000000,5028.93804000,1702857599999,209540921.77606490,170027,2222.75937000,92625004.45301680
1702857600000,2023-12-18T00:00:00.000Z,41374.64000000,41470.10000000,40801.00000000,41090.92000000,8056.53410000,1702871999999,331301849.51881700,270719,3790.42552000,155886210.02655440
1702872000000,2023-12-18T04:00:00.000Z,41090.92000000,41312.39000000,40999.00000000,41126.02000000,5008.69759000,1702886399999,206104093.47133050,213582,2332.23895000,95987861.58113010
1702886400000,2023-12-18T08:00:00.000Z,41126.01000000,41270.27000000,40542.93000000,41105.12000000,10032.74176000,1702900799999,410948646.64465220,349741,5030.86669000,206197499.91961830
1702900800000,2023-12-18T12:00:00.000Z,41105.12000000,41750.00000000,40888.00000000,41265.96000000,9380.24237000,1702915199999,387686999.48884120,347435,4878.52903000,201661489.29854070
1702915200000,2023-12-18T16:00:00.000Z,41265.95000000,41735.50000000,41146.83000000,41701.10000000,4760.51462000,1702929599999,197520628.46955990,214454,2304.45685000,95599391.36312940
1702929600000,2023-12-18T20:00:00.000Z,41701.11000000,42757.81000000,41576.52000000,42657.80000000,9495.36206000,1702943999999,402441088.48937180,345716,4919.28167000,208442967.38417690
1702944000000,2023-12-19T00:00:00.000Z,42657.80000000,43497.00000000,42567.69000000,43082.20000000,9415.10546000,1702958399999,404549512.71875500,303079,5020.60354000,215745562.84153790
1702958400000,2023-12-19T04:00:00.000Z,43082.21000000,43131.20000000,42815.27000000,43036.16000000,4686.08353000,1702972799999,201368525.65979530,184985,2135.20882000,91759893.50186310
